qs1,qs2,qs2a,qs3y_1,qs4_1,qs6_1,rateqs3y,rateqs4,rateqs6,p1,p5,p7a,p7b,p7c,p7d,p7e,p7f,p7g,p7count,p8,p9,p10,p11,p14,p15,p16,p1801,p20,p22a,p22b,p22c,p22d,p22e,p22f,p22g,p23,p24,c1,c2a,c2b,c2c,c2d,c2e,c2f,c2g,c3,c8,C3C8,c4,c1_t,c11,c15,c16,c17a,c17b,c17c,c17d,c17e,c17f,c17g,c17h,c17i,c17j,c17k,c17l,c17m,c17n,c17o,c17p,c17q,c20,c23a,c23b,c23c,c23d,c23e,dmscore,C26A_H,C26_A,C26C_H,C26_C,C26D_H,C26_D,C26E_H,C26_E,C26F_H,C26G_H,C26_G,C26TOT1,C26TOT2
1,1,1,13,1,8,13,1,8,1,1,1,2,1,2,2,1,2,3,1,1,4,4,1,900,845,3,8,1,2,1,2,2,2,2,3,5,28,5,5,5,1,2,2,1,2,4,2,19,2200,0,3,4,2,1,2,5,2,2,2,4,2,1,2,1,1,2,4,2,3,1,1,1,1,2,2,12.5,3,180,2,120,0,0,1,60,2,1,60,14,840
1,1,1,13,2,7,13,2,7,1,1,1,2,1,1,2,1,1,5,1,1,5,3,1,820,745,3,1,2,2,2,2,2,2,2,1,3,17,2,5,3,1,5,1,5,2,2,1,11,1030,0,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,2,120,4,240,0,0,3,180,3,4,240,19,1140
1,1,1,14,1,9,14,1,9,1,1,1,2,2,2,2,1,1,3,1,2,5,5,1,730,715,4,3,2,2,2,2,2,2,2,1,3,24,5,5,3,2,1,5,1,3,4,2,14,2100,0,3,5,2,1,1,1,1,2,1,1,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,10,2,120,1,60,0.5,30,0.17,10,0.33,1,60,6.5,390
1,2,2,13,1,8,13,1,8,1,1,2,2,2,1,2,2,1,2,1,1,5,5,1,720,700,3,1,2,2,2,2,2,2,2,1,7,26,5,3,3,4,5,1,4,4,1,3,11,2130,0,3,3,1,1,4,1,1,1,5,3,1,4,3,1,1,1,3,3,1,1,1,1,1,1,2,10,2,120,0,0,0.5,30,0.25,15,1,1.5,90,5.25,315
1,2,3,15,2,9,15,2,9,1,1,1,2,2,2,2,1,1,3,1,1,5,3,1,800,715,2,8,1,2,2,2,2,2,2,1,3,28,3,5,1,5,5,4,5,3,4,2,13,2200,2,4,5,2,3,5,3,3,1,3,3,1,3,5,2,2,3,5,3,2,1,2,1,2,2,2,17.5,2,120,0.5,30,3,180,4,240,1.5,2,120,16,960
1,1,1,14,2,8,14,2,8,2,1,1,2,2,1,2,2,1,3,1,2,5,4,1,800,745,7,1,2,2,2,2,2,2,2,1,5,30,5,5,5,2,2,1,4,3,4,2,13,2230,2,4,4,3,3,3,3,2,1,1,1,2,2,2,2,2,1,2,1,3,1,1,1,2,2,2,15,2,120,0,0,0,0,1.5,90,0.5,2.5,150,7.5,450
1,1,1,11,1,6,11,1,6,1,1,2,2,2,2,2,2,1,1,1,2,5,5,1,753,730,3,1,2,2,2,2,2,2,2,1,7,22,4,2,4,1,4,1,1,6,4,3,14,2030,0,2,5,5,1,2,1,1,1,5,1,1,1,1,1,1,1,1,1,4,1,1,2,1,2,2,15,1,60,0.5,30,0,0,0.08,5,0,2.5,150,4.08,245
1,2,3,11,1,6,11,1,6,1,1,2,2,2,2,2,2,2,0,1,1,1,1,6,800,745,3,4,2,2,2,2,2,1,2,1,7,29,5,5,2,1,2,2,2,6,5,3,16,2215,0,5,4,5,4,1,1,1,1,5,4,1,2,4,4,2,2,4,1,2,5,1,2,1,2,2,15,1,60,0.25,15,0.25,15,0,0,0.33,2,120,4.83,290
1,2,3,11,2,6,14,1,8,1,1,2,2,2,2,2,2,1,1,2,2,5,5,4,900,0,8,1,2,2,2,2,2,2,2,1,3,28,1,4,1,4,4,2,1,3,3,1,17,2200,0,3,5,3,3,1,1,1,1,4,1,1,1,4,3,1,2,2,1,1,3,1,2,1,2,1,15,0.5,30,0.75,45,0.33,20,0,0,0,0,0,1.58,95
1,2,1,14,1,9,14,1,9,1,1,2,2,2,2,2,2,1,1,1,1,5,4,1,830,750,7,1,2,2,2,2,2,2,2,1,3,30,1,5,1,4,1,3,2,4,3,3,17,2230,0,1,5,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,10,1,60,0,0,0,0,0,0,0,1,60,2,120
1,2,2,13,2,7,15,1,9,1,1,1,1,2,2,2,1,2,3,1,1,5,4,1,800,645,3,1,2,2,2,2,2,2,2,1,5,24,2,5,1,1,2,4,1,2,2,1,15,2100,2,2,5,1,1,2,2,2,2,3,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,12.5,0.5,30,1,60,0.5,30,0.5,30,1,1,60,10.5,630
1,2,2,11,2,6,11,2,6,1,1,2,2,2,2,2,2,1,1,1,2,5,3,4,815,0,8,1,2,2,2,2,2,2,2,1,7,28,1,3,1,1,4,2,1,3,3,1,18,2200,1,2,4,2,4,3,1,1,2,4,4,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,12.5,1,60,0,0,0,0,0,0,2,1,60,4.5,270
1,1,2,11,2,6,15,2,10,1,1,2,2,2,1,2,2,1,2,1,2,5,5,1,745,715,3,2,2,1,1,2,2,2,2,1,5,26,2,5,2,4,5,3,2,4,4,1,15,2130,1,5,5,2,1,2,1,1,2,1,1,1,1,1,4,1,1,1,1,2,1,2,1,2,1,1,15,1,60,0,0,2,120,0,0,3,0.7,42,8.7,522
1,1,2,11,1,6,16,1,10,1,1,1,2,2,2,2,1,1,3,1,1,5,5,1,745,700,7,4,2,2,2,2,2,2,2,1,3,24,5,3,2,3,5,2,5,2,1,3,11,2100,14,5,5,2,2,2,2,2,2,1,1,1,2,2,2,2,2,4,2,3,1,1,1,1,2,1,12.5,1,60,0.5,30,1,60,0.08,5,1,1,60,4.91,295
1,1,1,12,2,7,12,2,7,1,1,2,1,2,2,2,2,1,2,1,1,5,4,2,800,730,2,1,2,2,2,2,2,2,2,1,6,26,5,5,3,3,4,5,5,3,3,1,15,2130,2,4,4,4,4,5,2,1,4,5,1,1,2,3,3,2,2,3,2,3,1,2,1,1,2,1,15,1,60,0.25,15,0.5,30,0.5,30,0.5,5,300,8.75,525
1,1,1,15,2,10,15,2,10,5,1,2,2,2,2,2,2,1,1,1,1,5,5,1,730,650,7,1,2,2,2,2,2,2,2,1,3,24,1,5,2,4,4,3,1,1,1,1,9,2100,0,5,5,1,1,2,1,1,2,2,2,1,2,1,4,2,2,2,1,2,1,1,1,2,1,2,12.5,1.5,90,1,60,3,180,0,0,1,1,60,10.5,630
1,2,3,14,1,9,14,1,9,2,1,2,2,1,2,2,2,1,2,2,2,5,5,1,700,750,1,1,2,2,2,2,2,2,2,1,7,24,5,4,4,3,3,4,5,4,3,3,12,2100,0,4,5,2,1,3,1,1,1,1,1,1,2,2,1,1,1,3,1,1,1,1,1,1,1,1,10,1.5,90,1,60,1,60,2,120,0.5,1,60,8,480
1,1,2,11,1,6,11,1,6,1,1,2,2,2,2,2,2,1,1,1,1,5,4,1,800,730,4,1,2,2,2,2,2,2,2,1,6,24,2,4,1,1,4,1,4,4,3,3,13,2100,0,5,4,4,3,1,2,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,10,1,60,0,0,0.17,10,0,0,1,4,240,6.67,400
1,2,1,13,2,8,13,2,8,1,1,2,1,2,2,2,1,1,3,1,2,5,5,1,830,720,7,2,2,2,2,2,2,2,2,1,5,24,4,5,4,1,5,1,1,3,3,1,13,2100,0,5,5,2,2,1,1,1,1,4,1,1,2,2,4,1,1,4,1,4,4,1,1,2,2,2,15,2,120,0,0,0,0,0.08,5,2,1,60,7.08,425
1,1,1,11,2,6,11,2,6,1,1,2,1,2,2,2,2,1,2,1,2,5,4,2,745,730,3,1,2,2,2,2,2,2,2,1,5,26,2,4,1,1,2,1,1,3,3,1,14,2130,1,5,5,2,1,2,1,1,1,3,1,1,2,2,1,3,1,2,1,1,1,1,1,1,2,2,12.5,3,180,0,0,0,0,0.33,20,0,2,120,6,360
1,1,3,11,2,6,11,2,6,1,1,1,1,2,2,2,2,2,2,1,1,5,4,3,800,745,4,2,2,2,2,2,2,2,2,1,5,28,5,5,2,2,4,1,4,2,3,2,15,2200,2,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,12.5,0.67,40,0,0,1,60,0,0,0.33,0.75,45,3.75,225
1,1,1,12,2,7,12,2,7,5,2,1,2,2,2,2,1,1,3,1,1,5,5,1,750,700,3,2,2,2,2,2,2,2,2,6,7,22,5,3,5,1,1,1,3,1,2,2,11,2030,0,1,5,2,1,5,1,1,1,1,1,1,1,1,1,1,1,4,1,1,2,1,3,2,1,2,17.5,3,180,0.5,30,0,0,2,120,1,1,60,8.25,495
1,1,2,11,2,6,11,2,6,1,1,1,2,2,2,2,1,1,3,1,1,5,3,1,745,715,3,1,2,2,2,2,2,2,2,1,7,26,4,5,4,2,3,2,4,5,5,1,13,2130,0,3,4,4,3,4,2,2,2,4,2,2,2,4,2,2,2,2,2,2,3,2,1,1,2,2,15,1,60,0,0,0.33,20,0.5,30,0.5,1,60,4.33,260
1,1,2,11,1,6,11,1,6,1,1,2,2,2,2,2,2,1,1,1,1,5,5,4,730,0,4,1,2,2,2,2,2,2,2,1,6,22,1,1,1,1,2,1,1,2,2,1,12,2030,0,2,5,1,1,1,1,1,2,2,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,10,3,180,0.5,30,1.5,90,0.08,5,0,1,60,7.58,455
1,2,2,11,2,6,11,2,6,2,1,2,2,2,2,2,2,1,1,1,1,5,5,1,830,715,5,1,2,2,2,2,2,2,2,1,6,22,1,4,1,1,5,1,1,2,3,2,11,2030,0,5,5,2,3,2,1,1,1,3,1,1,1,1,5,1,1,1,1,3,1,1,1,1,1,1,10,2,120,0,0,0,0,0,0,0.5,1,60,6.5,390
1,2,2,11,2,6,11,2,6,1,1,2,2,2,2,2,2,1,1,1,1,5,3,2,830,745,7,1,2,2,2,2,2,2,2,1,6,24,5,3,1,1,1,3,1,3,4,2,15,2100,0,2,4,3,2,2,1,1,3,5,1,1,3,5,2,2,1,4,1,3,3,2,1,2,2,1,17.5,2,120,1,60,0,0,0,0,0,1,60,5,300
1,2,2,12,1,6,12,1,6,2,1,2,2,2,2,2,2,1,1,1,1,5,4,1,815,745,3,1,2,2,2,2,2,2,2,1,7,25,5,5,3,1,3,3,5,5,2,3,16,2115,0,2,4,2,2,4,1,1,2,4,2,1,1,3,4,2,1,2,1,3,2,2,1,2,2,2,17.5,0.5,30,1.5,90,0.5,30,0.08,5,0.75,2,120,6.33,380
1,2,2,13,1,8,14,1,9,2,1,1,2,2,2,1,2,1,3,2,1,4,4,2,910,830,3,2,2,2,2,2,2,2,2,1,6,27,5,5,2,2,1,1,5,2,2,1,15,2145,0,2,5,1,1,1,1,1,1,2,1,1,1,1,4,4,4,3,1,1,1,1,1,2,2,1,15,3,180,0,0,0,0,0,0,0.5,1.5,90,8,480
1,1,3,11,2,6,11,2,6,1,1,1,1,1,2,2,2,1,4,1,1,5,3,1,800,730,7,2,2,2,2,2,2,2,2,1,5,26,4,3,2,1,2,2,3,4,3,3,13,2130,0,3,5,3,2,2,2,1,2,2,1,1,1,1,2,2,1,2,1,2,2,1,1,2,2,1,15,0.5,30,0.25,15,0,0,0,0,0.5,2,120,5.25,315
1,1,1,13,2,8,13,2,8,1,1,2,2,2,2,2,2,1,1,1,1,5,5,1,838,815,3,1,2,2,2,2,2,2,2,1,7,24,2,5,1,2,3,2,3,4,2,3,16,2100,0,4,5,2,2,2,1,1,3,2,1,1,2,2,3,3,2,2,2,3,1,1,1,1,2,1,12.5,1,60,0.25,15,0,0,0.25,15,0.5,1,60,5,300
1,1,2,13,1,8,13,1,8,1,1,1,1,1,1,1,1,1,7,1,2,5,4,1,750,730,3,1,2,2,2,2,2,2,2,1,6,28,2,5,3,5,1,2,2,4,4,1,15,2200,0,3,3,3,2,3,1,1,3,3,1,1,2,3,2,2,2,3,1,3,3,2,2,1,1,2,15,1,60,0.5,30,0.5,30,0.5,30,0.17,1.5,90,7.17,430
1,1,2,13,2,8,13,2,8,1,1,1,2,1,1,2,2,1,4,1,1,5,5,1,800,740,3,1,2,2,2,2,2,2,2,1,3,26,5,2,4,5,3,4,5,5,5,1,12,2130,0,5,5,3,5,2,2,2,2,2,2,1,2,1,2,2,1,2,1,2,1,1,1,2,1,2,12.5,1.5,90,0.5,30,2,120,2,120,1,2,120,11,660
1,1,2,13,1,7,13,1,7,2,1,2,2,2,2,2,2,1,1,1,2,5,3,1,800,700,7,4,2,2,2,2,2,2,2,1,3,22,5,5,5,2,2,1,1,2,5,2,9,2030,0,2,4,1,1,1,2,2,1,2,1,2,1,2,3,1,1,1,1,2,1,1,2,1,1,2,12.5,1,60,0,0,0,0,5,300,0,0,0,8,480
1,1,2,12,1,7,12,1,7,1,1,1,1,1,2,1,1,1,6,1,1,4,2,4,900,0,8,3,2,2,2,2,2,1,2,1,5,28,1,3,1,2,2,2,1,6,6,1,19,2200,1,4,4,2,3,3,2,2,2,4,1,1,2,2,2,4,2,2,1,2,1,2,1,1,1,1,12.5,4,240,2,120,0.5,30,0.75,45,0.5,0.5,30,10.25,615
1,1,1,11,2,6,11,2,6,1,1,2,1,2,2,2,2,1,2,1,2,4,2,3,800,755,3,1,2,2,2,2,2,2,2,1,7,22,4,5,4,1,5,1,1,4,4,1,12,2030,2,2,4,4,4,4,1,1,2,4,1,1,4,5,5,2,3,4,1,4,4,2,1,2,2,2,17.5,1,60,0,0,0.33,20,0.25,15,1.5,0.5,30,5.08,305
1,1,1,11,1,6,11,1,6,1,1,1,1,1,2,2,1,2,4,1,1,5,3,1,820,730,7,4,2,2,2,2,2,2,2,1,6,26,3,5,1,1,3,2,1,3,3,1,14,2130,0,5,5,3,3,2,2,1,3,5,1,1,1,1,3,3,3,2,1,1,4,2,1,2,1,2,15,1,60,0.5,30,0,0,0,0,0.5,4,240,7,420
1,1,1,13,1,7,13,1,7,1,1,2,1,2,2,2,2,1,2,1,1,2,5,1,915,830,7,1,2,2,2,2,2,2,2,1,7,28,5,1,1,1,1,4,1,7,7,1,18,2200,0,2,5,5,1,1,1,1,1,5,1,1,2,5,2,2,4,2,1,2,1,2,3,2,3,3,25,2,120,1,60,0,0,0.08,5,0.5,0,0,3.58,215
1,2,1,12,1,7,12,1,7,95,1,2,2,2,2,2,2,2,0,1,1,5,5,1,900,800,7,1,2,2,2,2,2,2,2,2,6,30,5,5,2,2,3,4,2,2,1,3,17,2230,1,2,4,1,1,4,1,2,1,5,1,1,2,2,1,2,1,3,1,2,1,2,1,2,1,2,15,0.5,30,0.5,30,0.25,15,0.25,15,0.33,0.5,30,3.33,200
1,2,2,11,2,6,14,2,9,1,1,1,1,1,2,1,1,1,6,1,1,5,4,1,800,730,3,2,2,2,2,2,2,2,2,1,6,28,5,3,3,2,5,5,4,3,3,1,15,2200,1,3,4,3,3,2,1,1,2,5,2,1,2,2,2,2,1,4,1,3,1,1,1,2,2,2,15,2,120,1,60,0.5,30,0.5,30,0.5,1,60,8.5,510
1,1,3,11,2,6,11,2,6,2,1,2,2,2,2,2,2,1,1,1,1,5,4,1,800,730,7,2,2,2,2,2,2,2,2,1,6,22,1,5,2,4,3,2,3,2,2,1,14,2030,0,1,5,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,60,0,0,0.08,5,0.5,30,0,0.25,15,2.33,140
1,1,1,12,2,7,12,2,7,1,1,1,2,2,2,2,1,1,3,1,1,5,3,1,945,855,7,1,2,2,2,2,2,2,2,4,5,30,1,5,5,5,5,2,2,99,5,99,17,2230,3,2,4,4,4,4,4,2,2,5,1,1,1,1,4,2,2,2,2,4,1,1,1,1,1,3,10,1,60,0.5,30,2,120,1.17,70,0.5,1.5,90,6.67,400
1,1,1,13,1,8,13,1,8,1,1,2,2,2,2,2,2,1,1,1,1,5,5,1,800,740,9,1,2,2,2,2,2,2,2,1,6,24,1,3,1,4,5,2,5,2,2,1,7,2100,0,2,2,2,3,3,2,1,2,3,1,1,2,2,3,2,1,2,1,2,1,2,1,1,1,2,12.5,0.33,20,0.5,30,0.5,30,0.5,30,0.75,1,60,5.08,305
1,1,2,10,1,6,12,2,7,5,1,1,1,1,1,1,1,1,7,2,2,5,5,2,810,750,3,2,2,2,2,2,2,2,2,4,5,24,5,4,1,1,5,1,5,2,2,1,15,2100,0,5,5,2,2,4,2,2,2,4,2,1,1,1,1,2,1,2,1,2,1,2,1,1,3,3,17.5,2,120,0,0,0,0,0,0,1,2,120,6,360
1,1,1,14,2,9,14,2,9,1,1,1,2,2,1,2,2,1,3,2,2,5,4,1,945,900,6,2,2,2,2,2,2,2,2,1,6,32,4,5,2,1,2,1,1,3,2,3,19,2300,0,1,5,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,12.5,1,60,0,0,0,0,1,60,0,1,60,6,360
1,2,2,12,1,7,12,1,7,1,1,1,2,2,2,2,2,2,1,1,1,5,4,1,800,745,3,4,2,2,2,2,2,2,2,1,7,28,4,5,1,1,2,4,1,3,4,2,15,2200,0,1,5,2,1,2,2,2,1,2,1,1,2,4,2,1,1,2,1,4,2,1,1,2,1,1,12.5,0.33,20,1.5,90,0.33,20,0,0,0,0.67,40,4.83,290
1,1,1,11,2,6,11,2,6,1,1,1,1,2,2,2,2,1,3,1,1,5,3,1,800,730,7,1,2,2,2,2,2,2,1,1,5,26,4,4,1,1,1,1,1,3,3,1,14,2130,0,2,5,2,1,3,1,1,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,60,0,0,0,0,0,0,0,0.5,30,2.5,150
1,1,1,11,1,6,11,1,6,1,1,1,2,2,2,2,1,1,3,1,1,5,3,1,800,740,3,4,2,2,2,2,2,2,2,1,2,26,1,5,1,1,1,1,1,2,2,1,13,2130,0,4,5,4,5,4,3,3,3,1,1,1,1,3,1,1,3,3,1,3,1,1,2,2,1,2,15,1,60,2,120,0,0,0,0,0,1,60,8,480
1,2,1,13,1,7,13,1,7,1,1,1,2,1,1,2,1,1,5,1,1,5,3,1,815,800,3,2,2,2,2,2,2,2,2,1,6,24,2,5,1,1,1,3,2,4,4,1,15,2100,0,2,5,3,1,2,2,1,1,2,1,2,1,1,2,2,2,2,1,2,1,1,1,1,1,2,10,1,60,1,60,0,0,0.08,5,0,0.5,30,4.58,275
1,1,1,17,2,11,17,2,11,1,1,1,2,2,1,2,2,1,3,1,1,5,3,1,800,715,7,4,2,2,2,2,2,2,2,1,5,28,4,3,3,4,2,4,2,6,6,1,15,2200,1,3,2,4,5,5,1,1,1,5,1,2,4,4,3,2,2,3,2,4,4,1,2,1,1,2,12.5,0.5,30,1.5,90,0.5,30,0.5,30,0.5,0,0,5.5,330
1,1,1,13,1,8,13,1,8,2,1,2,1,2,1,1,2,1,4,2,1,1,3,2,820,800,3,6,2,2,2,2,2,2,2,1,5,1,1,5,1,2,5,4,2,5,1,3,17,2400,0,5,3,5,1,2,2,1,1,5,3,1,3,5,5,2,1,4,3,5,1,2,2,3,3,2,25,2,120,1,60,0.5,30,0.5,30,0,0.75,45,6.75,405
1,1,1,15,2,10,15,2,10,3,1,2,1,2,2,2,1,1,3,1,1,5,3,1,725,650,2,1,2,2,2,2,2,2,2,1,6,30,4,3,2,1,5,3,2,7,5,3,12,2230,0,3,5,5,2,3,2,1,2,1,1,1,2,3,2,2,1,3,2,2,1,2,1,2,2,2,17.5,1,60,0.5,30,0.5,30,0.25,15,1,1,60,5.25,315
1,2,4,12,2,7,14,2,8,1,1,2,2,2,2,2,2,1,1,1,1,5,3,1,830,800,4,2,2,2,2,2,2,2,2,1,5,28,5,4,2,3,4,1,5,3,3,1,17,2200,2,2,5,2,1,1,1,1,2,2,1,1,5,1,2,2,1,2,1,2,1,1,1,1,1,1,10,3,180,0,0,1,60,1,60,2,3,180,11,660
1,1,2,12,2,7,12,2,7,1,1,1,1,2,1,2,2,1,4,2,1,2,3,1,855,830,3,1,2,2,2,2,2,2,2,1,5,30,5,5,3,1,1,1,5,1,1,1,15,2230,0,2,5,1,1,4,1,1,1,2,1,1,2,3,2,1,1,1,1,4,1,2,1,2,1,3,15,4,240,0,0,0,0,0,0,0,0,0,4,240
1,1,1,17,2,11,17,2,11,1,1,2,2,2,2,2,2,1,1,1,2,5,1,1,700,655,7,2,2,2,2,2,2,1,2,1,5,20,2,1,5,1,1,1,5,5,1,3,11,2000,0,4,5,4,5,5,1,1,5,1,1,5,3,5,3,2,3,5,3,5,1,3,1,3,3,3,25,1,60,0,0,0,0,3,180,0,0,0,4,240
1,2,2,12,2,7,16,1,11,1,1,1,2,1,1,2,1,1,5,2,2,5,5,1,700,630,1,2,2,2,2,2,2,2,2,1,5,26,5,5,4,4,3,5,5,4,1,3,12,2130,4,5,5,2,4,2,1,1,2,1,2,3,2,4,2,2,2,2,1,1,1,1,3,2,2,2,20,1.5,90,1,60,1,60,1,60,0,3,180,8.5,510
1,2,3,13,1,8,13,1,8,2,1,2,2,2,2,2,2,2,0,1,98,5,4,1,800,650,7,2,2,2,2,2,2,2,2,1,6,27,2,5,4,5,3,2,5,3,2,3,12,2145,2,2,4,2,1,2,1,1,1,5,1,2,1,2,2,2,1,2,1,2,1,1,1,2,2,2,15,0.5,30,0.5,30,1,60,0.33,20,0.42,2.5,150,6.25,375
1,1,2,12,1,6,12,1,6,2,1,1,2,2,2,2,2,1,2,1,2,5,5,1,710,705,3,1,2,1,2,2,2,2,2,1,7,23,2,5,2,3,2,2,5,2,3,2,12,2045,2,4,5,2,5,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,2,120,0.25,15,0.5,30,0.5,30,0.5,2,120,6.25,375
1,2,2,13,2,7,15,1,9,2,1,1,2,2,2,2,1,1,3,1,1,5,5,1,830,745,3,2,2,2,2,2,2,1,2,1,7,30,4,5,2,4,4,5,4,2,1,3,16,2230,0,5,5,3,4,4,1,1,3,3,1,1,4,4,3,4,3,4,1,4,1,2,1,2,2,2,17.5,1,60,1.5,90,0.5,30,0.17,10,1.5,1,60,7.67,460
1,1,2,14,1,8,14,1,8,1,1,2,1,1,2,2,2,1,3,1,1,3,4,2,800,740,3,2,2,2,2,2,2,2,1,1,6,30,5,5,1,4,1,4,4,2,2,1,15,2230,0,2,4,2,2,2,1,1,1,2,2,1,1,2,3,2,4,3,3,2,1,1,1,1,2,2,12.5,0.5,30,0.5,30,1,60,0,0,0.08,2.5,150,5.58,335
1,1,2,12,1,7,13,2,8,1,1,1,2,1,1,2,2,1,4,1,2,5,5,1,745,645,7,1,2,2,2,2,2,2,2,1,6,24,5,3,4,4,4,1,3,4,3,3,9,2100,1,4,5,2,2,2,2,1,2,2,1,1,2,3,3,2,1,3,1,3,1,1,1,1,2,2,12.5,3,180,0,0,0.17,10,1,60,0.33,3,180,8,480
1,1,1,12,2,7,12,2,7,1,1,2,2,1,1,2,2,1,3,1,1,5,5,1,815,800,3,2,2,2,2,2,2,2,1,1,3,28,4,5,2,4,3,4,3,3,3,1,15,2200,2,5,5,2,2,3,2,3,2,2,1,1,3,2,2,1,1,2,2,2,2,1,1,2,1,2,12.5,3.42,205,0,0,0.5,30,0.5,30,0.75,0.75,45,7.92,475
1,1,2,14,1,8,14,1,8,1,1,1,2,1,2,2,2,2,2,2,1,5,5,1,810,745,3,1,2,2,2,2,2,2,2,1,3,30,5,5,3,4,3,3,5,2,3,2,15,2230,0,5,4,1,1,4,1,1,1,5,1,3,1,3,3,1,1,3,1,1,5,1,1,2,1,1,12.5,1,60,1,60,0.5,30,2,120,1,1.5,90,9,540
1,1,1,13,1,8,13,1,8,1,1,2,1,2,2,1,1,1,4,1,2,5,5,1,800,745,5,2,2,2,2,2,2,1,2,1,6,29,3,4,2,1,4,2,4,3,2,3,14,2215,0,1,5,2,2,3,1,1,1,1,1,1,2,1,1,1,2,2,1,2,1,1,2,2,2,1,17.5,1.5,90,0.5,30,0.5,30,0,0,1.5,1,60,5.5,330
1,1,1,11,1,6,11,1,6,1,1,2,2,2,2,2,2,1,1,1,1,5,3,1,805,710,7,2,2,2,2,2,2,2,2,4,5,24,3,4,2,1,4,3,1,4,2,3,11,2100,0,2,5,2,2,2,1,1,1,2,1,1,2,2,2,2,1,2,1,1,1,1,1,1,1,1,10,0.5,30,0.33,20,0,0,0,0,0.5,1,60,4.33,260
1,1,1,13,2,7,13,2,7,1,1,2,1,2,2,2,2,1,2,2,1,5,5,1,810,740,7,1,2,2,2,2,2,2,2,1,7,26,4,4,1,2,4,2,3,4,2,3,13,2130,0,2,5,2,2,3,2,2,1,2,1,1,2,2,1,2,1,3,1,1,1,1,1,2,2,1,15,2,120,0.5,30,0.5,30,1,60,0.5,0.67,40,5.67,340
1,1,2,14,2,9,14,2,9,1,1,2,2,2,1,2,2,2,1,99,1,5,2,1,800,715,3,3,1,2,2,2,2,2,2,1,7,26,5,2,1,1,5,1,2,5,1,3,14,2130,0,4,5,3,2,2,3,2,3,5,1,1,1,1,1,2,1,1,1,2,1,1,1,2,2,3,15,1.5,90,0,0,0.25,15,0.08,5,2,1,60,5.83,350
1,1,2,14,2,8,15,1,10,2,1,2,2,2,2,2,2,1,1,2,2,1,3,1,830,715,7,2,2,2,2,2,2,2,2,1,6,28,2,5,2,5,2,5,1,4,4,1,13,2200,2,1,3,5,5,2,1,1,1,2,1,1,1,5,1,1,2,5,1,2,1,1,1,2,2,1,15,1,60,3,180,2,120,1,60,2,3,180,15,900
1,2,3,11,2,6,11,2,6,1,1,2,2,2,2,2,2,1,1,1,1,5,2,1,740,730,3,1,2,2,2,2,2,2,2,1,5,22,2,1,1,5,5,2,2,4,3,3,11,2030,0,2,4,2,2,3,1,1,1,2,1,1,2,2,4,2,1,2,1,2,1,2,2,2,2,2,20,1,60,0.5,30,2,120,0.5,30,1,2,120,7,420
1,2,2,13,2,8,13,2,8,2,1,2,2,2,1,2,1,1,3,1,1,5,5,2,800,730,3,1,2,2,2,2,2,99,2,1,6,27,3,5,3,3,4,1,4,4,2,3,13,2145,0,4,5,2,2,1,1,1,3,3,1,1,1,3,4,4,1,2,1,2,1,2,2,2,2,1,20,1,60,0.17,10,0,0,0.5,30,0.75,1.5,90,4.92,295
1,1,3,14,1,9,14,1,9,1,1,1,2,2,2,2,1,1,3,1,1,5,1,1,745,700,7,4,2,2,2,2,2,2,2,1,3,24,4,5,2,4,1,2,4,5,5,1,11,2100,3,3,5,2,2,4,2,1,1,2,1,3,2,2,3,2,3,2,2,2,2,1,1,1,1,1,10,1,60,0,0,0.75,45,0,0,0,99,99,2.75,165
1,1,2,13,2,7,13,2,7,1,1,1,2,2,2,2,2,1,2,2,1,5,5,4,1200,98,8,2,2,2,2,2,2,2,2,1,2,28,2,5,1,1,4,1,2,4,4,1,18,2200,98,2,4,2,2,5,1,1,2,4,1,1,1,4,2,1,2,1,1,2,2,1,1,1,2,2,12.5,1,60,0,0,0,0,0,0,0.5,1,60,8.5,510
1,1,3,14,1,9,15,2,10,2,1,1,2,2,2,2,2,1,2,1,1,5,5,1,815,745,3,1,2,2,2,2,2,2,2,1,5,28,4,5,4,2,5,4,2,3,3,1,15,2200,0,2,5,1,4,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,12.5,1,60,2,120,1,60,1,60,0.5,2,120,9.5,570
